empresa_locacao, modelo_carro, quilometragem, ano, preco
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,33.825,2017,R$ 35.730
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,45.51,2018,R$ 40.330
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,25.667,2018,R$ 66.530
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,50.718,2018,R$ 31.690
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.399,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,40.708,2018,R$ 32.590
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,41.206,2018,R$ 32.550
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,42.929,2018,R$ 32.380
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,37.109,2018,R$ 32.930
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,30.626,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,43.53,2018,R$ 33.900
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,41.32,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,33.789,2018,R$ 35.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,50.506,2018,R$ 38.130
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,47.406,2017,R$ 51.460
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,33.613,2017,R$ 53.130
Movida,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,39.279,2017,R$ 52.560
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,45.996,2018,R$ 40.330
Movida,CHEVROLET PRISMA 1.0 MPFI JOY 8V FLEX 4P MANUAL,44.239,2018,R$ 39.890
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,49.08,2017,R$ 30.730
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,39.68,2017,R$ 31.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,35.802,2018,R$ 38.430
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,45.687,2018,R$ 32.120
Movida,FIAT UNO 1.0 FIREFLY FLEX ATTRACTIVE 4P MANUAL,44.301,2017,R$ 31.230
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.832,2018,R$ 32.670
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,38.977,2018,R$ 33.900
Movida,RENAULT DUSTER 2.0 DYNAMIQUE 4X2 16V FLEX 4P AUTOMATICO,43.246,2017,R$ 61.760
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,37.975,2018,R$ 32.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,55.344,2018,R$ 35.130
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,35.13,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,42.246,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,35.686,2018,R$ 34.690
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,31.273,2018,R$ 41.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,47.33,2018,R$ 35.130
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,33.125,2018,R$ 41.390
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,53.255,2018,R$ 38.130
Movida,RENAULT LOGAN 1.6 16V SCE FLEX EXPRESSION MANUAL,36.084,2018,R$ 41.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,39.26,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,40.801,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,46.874,2018,R$ 38.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,43.239,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,44.379,2018,R$ 38.430
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.855,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,31.931,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,21.661,2018,R$ 39.930
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.626,2018,R$ 39.130
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,46.78,2017,R$ 51.460
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,45.288,2018,R$ 55.290
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,39.5,2017,R$ 51.990
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,35.721,2018,R$ 40.730
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.11,2018,R$ 40.190
Movida,TOYOTA ETIOS 1.5 XS 16V FLEX 4P MANUAL,33.645,2018,R$ 46.390
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,58.772,2017,R$ 38.530
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,41.922,2018,R$ 40.730
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,46.779,2018,R$ 40.330
Movida,RENAULT FLUENCE 2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMATICO,43.981,2016,R$ 54.360
Movida,RENAULT FLUENCE 2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMATICO,65.981,2016,R$ 53.230
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,38.045,2017,R$ 62.430
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,49.067,2017,R$ 61.760
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,57.915,2018,R$ 35.130
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.547,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,43.1,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.612,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,39.924,2018,R$ 35.390
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,61.555,2018,R$ 30.630
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,42.996,2017,R$ 31.130
Movida,RENAULT SANDERO 1.6 EXPRESSION 8V FLEX 4P MANUAL,38.869,2017,R$ 35.130
Movida,FIAT UNO 1.0 FIREFLY FLEX ATTRACTIVE 4P MANUAL,42.784,2017,R$ 31.230
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,33.926,2018,R$ 36.130
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.449,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,41.532,2018,R$ 32.510
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,32.779,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,44.869,2018,R$ 32.200
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,41.213,2018,R$ 32.540
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,33.849,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,35.52,2018,R$ 33.900
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,34.565,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.407,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,43.974,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.513,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.505,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,33.115,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,34.347,2018,R$ 35.430
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.37,2018,R$ 34.690
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,33.991,2018,R$ 32.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,39.459,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.284,2018,R$ 34.690
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,49.255,2017,R$ 39.330
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,54.477,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,45.546,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,42.359,2018,R$ 35.390
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,39.161,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,41.552,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,44.6,2018,R$ 38.430
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.877,2018,R$ 39.130
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,50.994,2018,R$ 37.930
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.211,2018,R$ 39.130
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,38.26,2017,R$ 51.990
Movida,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,45.776,2018,R$ 53.930
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,30.612,2018,R$ 46.430
Movida,RENAULT DUSTER 2.0 DYNAMIQUE 4X2 16V FLEX 4P AUTOMATICO,45.455,2017,R$ 61.130
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,40.469,2017,R$ 51.990
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,34.547,2018,R$ 46.430
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,56.199,2017,R$ 51.460
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,45.884,2018,R$ 55.290
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,44.971,2018,R$ 45.460
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,40.972,2018,R$ 40.190
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,47.753,2018,R$ 40.330
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,32.326,2018,R$ 41.130
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,36.4,2018,R$ 40.190
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,40.508,2018,R$ 40.190
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,38.513,2018,R$ 40.730
Movida,RENAULT FLUENCE 2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMATICO,40.567,2017,R$ 60.490
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,38.498,2017,R$ 71.190
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,36.693,2017,R$ 71.190
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,26.728,2017,R$ 72.690
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,33.01,2017,R$ 63.730
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,36.216,2017,R$ 71.190
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,41.138,2017,R$ 71.190
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,31.341,2018,R$ 34.830
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,46.56,2018,R$ 35.130
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,44.161,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,41.441,2018,R$ 35.390
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,37.922,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,50.545,2018,R$ 38.130
Movida,FIAT FIORINO 1.4 MPI FURGAO 8V FLEX 2P MANUAL,89.715,2016,R$ 36.260
Movida,HYUNDAI HB20S 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,36.559,2018,R$ 44.290
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,39.782,2018,R$ 34.690
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,31.415,2017,R$ 40.560
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,44.594,2018,R$ 35.390
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,35.002,2018,R$ 36.190
Movida,VOLKSWAGEN SAVEIRO 1.6 MSI ROBUST CS 8V FLEX 2P MANUAL,35.417,2017,R$ 37.460
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,47.172,2018,R$ 31.980
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,44.229,2018,R$ 32.260
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,41.838,2018,R$ 33.900
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.2,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,39.149,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,50.146,2018,R$ 35.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,42.456,2018,R$ 38.430
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,36.477,2017,R$ 37.390
Movida,CHEVROLET PRISMA 1.0 MPFI JOY 8V FLEX 4P MANUAL,627.909,2018,R$ 38.630
Movida,RENAULT FLUENCE 2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMATICO,29.17,2016,R$ 55.490
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,41.19,2018,R$ 36.190
Movida,JEEP RENEGADE 1.8 16V FLEX SPORT 4P AUTOMATICO,44.546,2016,R$ 63.730
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,43.223,2018,R$ 38.430
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.951,2018,R$ 33.900
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,45.7,2018,R$ 34.330
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,39.241,2018,R$ 36.190
Movida,RENAULT DUSTER 2.0 DYNAMIQUE 4X2 16V FLEX 4P AUTOMATICO,45.376,2017,R$ 61.130
Movida,RENAULT DUSTER 2.0 16V HI-FLEX DYNAMIQUE AUTOMATICO,37.901,2018,R$ 69.390
Movida,RENAULT DUSTER 2.0 16V HI-FLEX DYNAMIQUE AUTOMATICO,51.058,2018,R$ 68.660
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,41.722,2018,R$ 65.160
Movida,CHEVROLET PRISMA 1.0 MPFI JOY 8V FLEX 4P MANUAL,38.037,2018,R$ 39.890
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,44.772,2018,R$ 36.190
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,45.385,2018,R$ 35.790
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,43.393,2018,R$ 36.190
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,33.789,2018,R$ 66.530
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,42.266,2018,R$ 65.160
Movida,RENAULT SANDERO 1.6 EXPRESSION 8V FLEX 4P MANUAL,28.952,2017,R$ 35.830
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,61.498,2018,R$ 54.690
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,39.412,2017,R$ 58.590
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,34.763,2018,R$ 32.140
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,37.627,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,35.791,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,35.296,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,45.41,2018,R$ 32.150
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,46.493,2018,R$ 32.050
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,46.529,2018,R$ 32.050
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,38.883,2018,R$ 33.900
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,52.49,2018,R$ 31.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,61.848,2018,R$ 34.630
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.416,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,35.514,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.791,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.351,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,43.5,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,44.648,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,39.411,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,38.583,2018,R$ 35.390
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,42.615,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,39.328,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,45.295,2018,R$ 38.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,43.538,2018,R$ 38.430
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.007,2017,R$ 36.230
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,35.53,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,33.237,2018,R$ 39.130
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,40.751,2017,R$ 51.990
Movida,RENAULT DUSTER 2.0 DYNAMIQUE 4X2 16V FLEX 4P AUTOMATICO,43.05,2017,R$ 61.760
Movida,HYUNDAI HB20 1.0 COMFORT PLUS 12V FLEX 4P MANUAL,35.591,2017,R$ 37.390
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,55.884,2017,R$ 51.460
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,33.552,2018,R$ 46.430
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,47.914,2018,R$ 40.330
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,41.264,2018,R$ 40.190
Movida,MERCEDES-BENZ C 180 1.6 CGI AVANTGARDE 16V TURBO GASOLINA 4P AUTOMATICO,38.243,2017,R$ 128.660
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,41.868,2017,R$ 71.190
Movida,NISSAN KICKS 1.6 16V FLEXSTART SL 4P XTRONIC,33.086,2017,R$ 79.130
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,43.369,2017,R$ 62.430
Movida,RENAULT DUSTER 2.0 DYNAMIQUE 4X2 16V FLEX 4P AUTOMATICO,36.145,2017,R$ 61.760
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,35.222,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,37.026,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,39.858,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,34.536,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,38.721,2018,R$ 33.900
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.535,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,37.664,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,36.349,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,45.561,2018,R$ 34.330
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,39.007,2018,R$ 35.390
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,47.885,2018,R$ 35.130
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,39.001,2018,R$ 38.430
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,38.43,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,43.558,2018,R$ 38.330
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,44.262,2018,R$ 55.860
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,38.02,2018,R$ 55.860
Movida,RENAULT DUSTER 1.6 16V SCE FLEX EXPRESSION MANUAL,34.997,2018,R$ 57.130
Movida,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,29.21,2018,R$ 46.430
Movida,CHEVROLET SPIN 1.8 LTZ 8V FLEX 4P AUTOMATICO,43.374,2017,R$ 58.590
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,36.658,2018,R$ 35.390
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,38.9,2018,R$ 32.760
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,35.948,2018,R$ 33.900
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,27.291,2017,R$ 40.560
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,28.7,2018,R$ 36.130
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,38.557,2018,R$ 34.690
Movida,RENAULT SANDERO 1.6 16V SCE FLEX EXPRESSION MANUAL,29.19,2018,R$ 41.390
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,36.748,2018,R$ 38.430
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,38.978,2018,R$ 38.330
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,41.321,2018,R$ 38.430
Movida,RENAULT LOGAN 1.0 12V SCE FLEX EXPRESSION MANUAL,33.798,2018,R$ 39.230
Movida,RENAULT DUSTER 2.0 DYNAMIQUE 4X2 16V FLEX 4P AUTOMATICO,34.773,2017,R$ 63.130
Movida,HYUNDAI HB20S 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,34.584,2017,R$ 53.660
Movida,VOLKSWAGEN VOYAGE 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,39.982,2018,R$ 40.190
Movida,NISSAN SENTRA 2.0 SV 16V FLEX 4P AUTOMATICO,27.715,2017,R$ 72.690
Movida,TOYOTA ETIOS 1.3 X 16V FLEX 4P MANUAL,45.855,2017,R$ 38.530
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.774,2018,R$ 34.690
Movida,FIAT MOBI 1.0 FIREFLY FLEX DRIVE MANUAL,40.188,2018,R$ 34.690
Movida,RENAULT SANDERO 1.0 12V SCE FLEX EXPRESSION MANUAL,44.917,2018,R$ 35.390
Movida,RENAULT LOGAN 1.6 EXPRESSION 8V FLEX 4P MANUAL,52.235,2017,R$ 38.530
Movida,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,38.483,2018,R$ 36.190
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,43.877,2018,R$ 38.330
Movida,VOLKSWAGEN GOL 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,44.274,2018,R$ 38.330
Movida,FIAT DOBLO 1.8 MPI ESSENCE 16V FLEX 4P MANUAL,31.019,2017,R$ 63.730
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,46.332,2018,R$ 31.690
Movida,FIAT MOBI 1.0 EVO FLEX LIKE. MANUAL,42.289,2018,R$ 32.130
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,41.435,2018,R$ 33.900
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,42.688,2018,R$ 32.410
Movida,FIAT UNO 1.0 FIREFLY FLEX DRIVE 4P MANUAL,34.28,2018,R$ 33.900
